#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        6529     2.69251     2.69096 4.45606e-05
        6530     2.69254     2.69096 4.45544e-05
        6531     2.69256     2.69096 4.45483e-05
        6532     2.69259     2.69096 4.45422e-05
        6533     2.69262     2.69096 4.45361e-05
        6534     2.69265     2.69096   4.453e-05
        6535     2.69268     2.69097 4.45239e-05
        6536     2.69271     2.69097 4.45179e-05
        6537     2.69274     2.69097 4.45119e-05
        6538     2.69276     2.69097  4.4506e-05
        6539     2.69279     2.69097 4.45001e-05
        6540     2.69282     2.69097 4.44942e-05
        6541     2.69284     2.69097 4.44883e-05
        6542     2.69287     2.69097 4.44824e-05
        6543     2.69289     2.69097 4.44766e-05
        6544      2.6929     2.69097 4.44708e-05
        6545     2.69292     2.69097  4.4465e-05
        6546     2.69293     2.69097 4.44592e-05
        6547     2.69295     2.69097 4.44534e-05
        6548     2.69296     2.69097 4.44477e-05
        6549     2.69296     2.69097  4.4442e-05
        6550     2.69297     2.69097 4.44362e-05
        6551     2.69297     2.69097 4.44305e-05
        6552     2.69297     2.69097 4.44247e-05
        6553     2.69296     2.69097  4.4419e-05
        6554     2.69295     2.69097 4.44132e-05
        6555     2.69293     2.69097 4.44075e-05
        6556     2.69291     2.69097 4.44017e-05
        6557     2.69289     2.69097 4.43959e-05
        6558     2.69286     2.69097   4.439e-05
        6559     2.69283     2.69097 4.43842e-05
        6560     2.69279     2.69097 4.43783e-05
        6561     2.69275     2.69097 4.43723e-05
        6562     2.69271     2.69097 4.43664e-05
        6563     2.69267     2.69097 4.43604e-05
        6564     2.69262     2.69097 4.43543e-05
        6565     2.69257     2.69097 4.43482e-05
        6566     2.69251     2.69097 4.43421e-05
        6567     2.69246     2.69097 4.43359e-05
        6568      2.6924     2.69097 4.43297e-05
        6569     2.69233     2.69097 4.43234e-05
        6570     2.69227     2.69097 4.43171e-05
        6571     2.69221     2.69098 4.43108e-05
        6572     2.69215     2.69098 4.43044e-05
        6573     2.69209     2.69098  4.4298e-05
        6574     2.69202     2.69098 4.42915e-05
        6575     2.69196     2.69098  4.4285e-05
        6576      2.6919     2.69098 4.42785e-05
        6577     2.69184     2.69098  4.4272e-05
        6578     2.69178     2.69098 4.42654e-05
        6579     2.69173     2.69098 4.42588e-05
        6580     2.69167     2.69098 4.42522e-05
        6581     2.69161     2.69098 4.42456e-05
        6582     2.69156     2.69098  4.4239e-05
        6583     2.69152     2.69098 4.42323e-05
        6584     2.69148     2.69098 4.42257e-05
        6585     2.69144     2.69098  4.4219e-05
        6586     2.69139     2.69098 4.42124e-05
        6587     2.69135     2.69098 4.42057e-05
        6588     2.69132     2.69098  4.4199e-05
        6589     2.69128     2.69098 4.41923e-05
        6590     2.69125     2.69098 4.41856e-05
        6591     2.69122     2.69098 4.41789e-05
        6592     2.69119     2.69098 4.41723e-05
        6593     2.69116     2.69098 4.41656e-05
        6594     2.69114     2.69098 4.41589e-05
        6595     2.69111     2.69098 4.41522e-05
        6596     2.69109     2.69098 4.41455e-05
        6597     2.69107     2.69098 4.41388e-05
        6598     2.69105     2.69098 4.41321e-05
        6599     2.69103     2.69098 4.41254e-05
        6600     2.69101     2.69098 4.41187e-05
        6601     2.69099     2.69098 4.41121e-05
        6602     2.69098     2.69098 4.41054e-05
        6603     2.69098     2.69098 4.40987e-05
        6604     2.69097     2.69098  4.4092e-05
        6605     2.69095     2.69098 4.40853e-05
        6606     2.69094     2.69098 4.40787e-05
        6607     2.69094     2.69098  4.4072e-05
        6608     2.69093     2.69098 4.40653e-05
        6609     2.69092     2.69098 4.40587e-05
        6610     2.69093     2.69098  4.4052e-05
        6611     2.69092     2.69098 4.40453e-05
        6612     2.69092     2.69098 4.40387e-05
        6613     2.69092     2.69098  4.4032e-05
        6614     2.69092     2.69098 4.40254e-05
        6615     2.69092     2.69098 4.40187e-05
        6616     2.69092     2.69098 4.40121e-05
        6617     2.69092     2.69098 4.40054e-05
        6618     2.69093     2.69098 4.39988e-05
        6619     2.69093     2.69098 4.39921e-05
        6620     2.69094     2.69098 4.39855e-05
        6621     2.69095     2.69098 4.39788e-05
        6622     2.69096     2.69098 4.39722e-05
        6623     2.69098     2.69098 4.39655e-05
        6624     2.69099     2.69098 4.39589e-05
        6625       2.691     2.69098 4.39523e-05
        6626     2.69102     2.69098 4.39456e-05
        6627     2.69103     2.69098  4.3939e-05
        6628     2.69105     2.69098 4.39324e-05
        6629     2.69107     2.69098 4.39258e-05
        6630     2.69108     2.69098 4.39191e-05
        6631     2.69109     2.69098 4.39125e-05
        6632     2.69111     2.69098 4.39059e-05
        6633     2.69113     2.69098 4.38993e-05
        6634     2.69115     2.69098 4.38927e-05
        6635     2.69117     2.69098 4.38861e-05
        6636     2.69119     2.69098 4.38795e-05
        6637     2.69121     2.69098 4.38729e-05
        6638     2.69123     2.69098 4.38663e-05
        6639     2.69125     2.69098 4.38597e-05
        6640     2.69127     2.69098 4.38531e-05
        6641     2.69129     2.69098 4.38465e-05
        6642     2.69132     2.69098   4.384e-05
        6643     2.69135     2.69098 4.38334e-05
        6644     2.69139     2.69098 4.38268e-05
        6645     2.69142     2.69098 4.38203e-05
        6646     2.69145     2.69098 4.38138e-05
        6647     2.69149     2.69098 4.38072e-05
        6648     2.69153     2.69098 4.38007e-05
        6649     2.69157     2.69098 4.37942e-05
        6650     2.69161     2.69098 4.37877e-05
        6651     2.69165     2.69098 4.37813e-05
        6652      2.6917     2.69098 4.37748e-05
        6653     2.69176     2.69098 4.37684e-05
        6654     2.69182     2.69098  4.3762e-05
        6655     2.69189     2.69098 4.37557e-05
        6656     2.69196     2.69098 4.37493e-05
        6657     2.69205     2.69098  4.3743e-05
        6658     2.69214     2.69098 4.37368e-05
        6659     2.69223     2.69098 4.37307e-05
        6660     2.69234     2.69098 4.37246e-05
        6661     2.69246     2.69098 4.37186e-05
        6662     2.69258     2.69098 4.37127e-05
        6663     2.69272     2.69098 4.37069e-05
        6664     2.69288     2.69098 4.37013e-05
        6665     2.69304     2.69098 4.36958e-05
        6666     2.69323     2.69098 4.36906e-05
        6667     2.69343     2.69098 4.36855e-05
        6668     2.69364     2.69098 4.36808e-05
        6669     2.69386     2.69098 4.36764e-05
        6670     2.69411     2.69098 4.36724e-05
        6671     2.69437     2.69098 4.36688e-05
        6672     2.69465     2.69098 4.36657e-05
        6673     2.69493     2.69098 4.36631e-05
        6674     2.69523     2.69099 4.36612e-05
        6675     2.69554     2.69099   4.366e-05
        6676     2.69585     2.69099 4.36595e-05
        6677     2.69616     2.69099 4.36599e-05
        6678     2.69647     2.69099  4.3661e-05
        6679     2.69676     2.69099 4.36631e-05
        6680     2.69703     2.69099 4.36659e-05
        6681     2.69727     2.69099 4.36695e-05
        6682     2.69747     2.69099 4.36737e-05
        6683     2.69763     2.69099 4.36785e-05
        6684     2.69772     2.69099 4.36835e-05
        6685     2.69775     2.69099 4.36887e-05
        6686     2.69771       2.691 4.36937e-05
        6687     2.69758       2.691 4.36983e-05
        6688     2.69736       2.691 4.37021e-05
        6689     2.69705       2.691  4.3705e-05
        6690     2.69666       2.691 4.37066e-05
        6691     2.69619       2.691  4.3707e-05
        6692     2.69565       2.691  4.3706e-05
        6693     2.69505       2.691 4.37036e-05
        6694     2.69442       2.691 4.37001e-05
        6695     2.69375       2.691 4.36955e-05
        6696     2.69309       2.691 4.36901e-05
        6697     2.69245       2.691 4.36841e-05
        6698     2.69184       2.691 4.36777e-05
        6699     2.69129       2.691 4.36712e-05
        6700     2.69079       2.691 4.36647e-05
        6701     2.69037       2.691 4.36583e-05
        6702     2.69003       2.691  4.3652e-05
        6703     2.68976       2.691 4.36459e-05
        6704     2.68957       2.691 4.36399e-05
        6705     2.68944       2.691  4.3634e-05
        6706     2.68938       2.691 4.36282e-05
        6707     2.68936       2.691 4.36224e-05
        6708      2.6894       2.691 4.36165e-05
        6709     2.68947       2.691 4.36106e-05
        6710     2.68956       2.691 4.36047e-05
        6711     2.68967       2.691 4.35986e-05
        6712     2.68979       2.691 4.35925e-05
        6713     2.68992       2.691 4.35863e-05
        6714     2.69004       2.691   4.358e-05
        6715     2.69016       2.691 4.35737e-05
        6716     2.69027       2.691 4.35674e-05
        6717     2.69038       2.691  4.3561e-05
        6718     2.69047       2.691 4.35546e-05
        6719     2.69057       2.691 4.35481e-05
        6720     2.69066       2.691 4.35417e-05
        6721     2.69074       2.691 4.35352e-05
        6722     2.69082       2.691 4.35288e-05
        6723      2.6909       2.691 4.35223e-05
        6724     2.69098       2.691 4.35158e-05
        6725     2.69106       2.691 4.35094e-05
        6726     2.69114       2.691 4.35029e-05
        6727     2.69122       2.691 4.34964e-05
        6728     2.69131       2.691   4.349e-05
        6729      2.6914       2.691 4.34836e-05
        6730     2.69149       2.691 4.34772e-05
        6731     2.69159       2.691 4.34708e-05
        6732     2.69169       2.691 4.34645e-05
        6733     2.69179       2.691 4.34582e-05
        6734     2.69189       2.691 4.34519e-05
        6735     2.69198       2.691 4.34457e-05
        6736     2.69207       2.691 4.34395e-05
        6737     2.69217       2.691 4.34334e-05
        6738     2.69226       2.691 4.34274e-05
        6739     2.69235       2.691 4.34214e-05
        6740     2.69243       2.691 4.34155e-05
        6741      2.6925       2.691 4.34096e-05
        6742     2.69257       2.691 4.34038e-05
        6743     2.69263       2.691  4.3398e-05
        6744     2.69269       2.691 4.33923e-05
        6745     2.69273       2.691 4.33866e-05
        6746     2.69277       2.691  4.3381e-05
        6747      2.6928       2.691 4.33754e-05
        6748     2.69283       2.691 4.33698e-05
        6749     2.69284       2.691 4.33642e-05
        6750     2.69285       2.691 4.33587e-05
        6751     2.69285       2.691 4.33531e-05
        6752     2.69284       2.691 4.33475e-05
        6753     2.69283     2.69101  4.3342e-05
        6754      2.6928     2.69101 4.33364e-05
        6755     2.69277     2.69101 4.33307e-05
        6756     2.69273     2.69101 4.33251e-05
        6757     2.69269     2.69101 4.33194e-05
        6758     2.69264     2.69101 4.33136e-05
        6759     2.69258     2.69101 4.33079e-05
        6760     2.69252     2.69101  4.3302e-05
        6761     2.69245     2.69101 4.32962e-05
        6762     2.69238     2.69101 4.32902e-05
        6763     2.69231     2.69101 4.32843e-05
        6764     2.69223     2.69101 4.32782e-05
        6765     2.69215     2.69101 4.32722e-05
        6766     2.69207     2.69101 4.32661e-05
        6767     2.69199     2.69101 4.32599e-05
        6768      2.6919     2.69101 4.32537e-05
        6769     2.69181     2.69101 4.32475e-05
        6770     2.69173     2.69101 4.32412e-05
        6771     2.69165     2.69101  4.3235e-05
        6772     2.69156     2.69101 4.32286e-05
        6773     2.69148     2.69101 4.32223e-05
        6774      2.6914     2.69101  4.3216e-05
        6775     2.69132     2.69101 4.32096e-05
        6776     2.69125     2.69101 4.32033e-05
        6777     2.69118     2.69101 4.31969e-05
        6778     2.69112     2.69101 4.31905e-05
        6779     2.69106     2.69101 4.31842e-05
        6780     2.69101     2.69101 4.31778e-05
        6781     2.69097     2.69101 4.31714e-05
        6782     2.69093     2.69101 4.31651e-05
        6783     2.69089     2.69101 4.31587e-05
        6784     2.69085     2.69101 4.31523e-05
        6785     2.69082     2.69101  4.3146e-05
        6786      2.6908     2.69101 4.31396e-05
        6787     2.69078     2.69101 4.31333e-05
        6788     2.69078     2.69101  4.3127e-05
        6789     2.69077     2.69101 4.31206e-05
        6790     2.69077     2.69101 4.31143e-05
        6791     2.69077     2.69101 4.31079e-05
        6792     2.69079     2.69101 4.31016e-05
        6793      2.6908     2.69101 4.30953e-05
        6794     2.69081     2.69101 4.30889e-05
        6795     2.69083     2.69101 4.30826e-05
        6796     2.69085     2.69101 4.30763e-05
        6797     2.69088     2.69101 4.30699e-05
        6798     2.69091     2.69101 4.30636e-05
        6799     2.69094     2.69101 4.30573e-05
        6800     2.69097     2.69101 4.30509e-05
        6801     2.69101     2.69101 4.30446e-05
        6802     2.69104     2.69101 4.30383e-05
        6803     2.69108     2.69101  4.3032e-05
        6804     2.69112     2.69101 4.30256e-05
        6805     2.69116     2.69101 4.30193e-05
        6806     2.69121     2.69101  4.3013e-05
        6807     2.69125     2.69101 4.30067e-05
        6808     2.69129     2.69101 4.30004e-05
        6809     2.69133     2.69101 4.29941e-05
        6810     2.69137     2.69101 4.29878e-05
        6811     2.69142     2.69101 4.29816e-05
        6812     2.69146     2.69101 4.29753e-05
