#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        9564     3.04902     3.26568  0.00342056
        9565     3.05011     3.26566  0.00342028
        9566      3.0512     3.26564  0.00341999
        9567     3.05228     3.26562  0.00341971
        9568     3.05334     3.26559  0.00341942
        9569      3.0544     3.26557  0.00341914
        9570     3.05544     3.26555  0.00341885
        9571     3.05645     3.26553  0.00341856
        9572     3.05744     3.26551  0.00341827
        9573      3.0584     3.26549  0.00341798
        9574     3.05933     3.26546   0.0034177
        9575     3.06021     3.26544  0.00341741
        9576     3.06105     3.26542  0.00341712
        9577     3.06184      3.2654  0.00341683
        9578     3.06258     3.26538  0.00341653
        9579     3.06326     3.26536  0.00341624
        9580     3.06388     3.26534  0.00341595
        9581     3.06444     3.26532  0.00341566
        9582     3.06493     3.26529  0.00341537
        9583     3.06534     3.26527  0.00341507
        9584     3.06569     3.26525  0.00341478
        9585     3.06597     3.26523  0.00341449
        9586     3.06618     3.26521  0.00341419
        9587     3.06631     3.26519   0.0034139
        9588     3.06638     3.26517  0.00341361
        9589     3.06638     3.26515  0.00341332
        9590     3.06631     3.26513  0.00341302
        9591     3.06618     3.26511  0.00341273
        9592     3.06599     3.26509  0.00341244
        9593     3.06575     3.26507  0.00341214
        9594     3.06545     3.26505  0.00341185
        9595     3.06512     3.26502  0.00341156
        9596     3.06474       3.265  0.00341127
        9597     3.06433     3.26498  0.00341098
        9598     3.06389     3.26496  0.00341069
        9599     3.06343     3.26494   0.0034104
        9600     3.06296     3.26492   0.0034101
        9601     3.06247      3.2649  0.00340982
        9602     3.06198     3.26488  0.00340953
        9603      3.0615     3.26486  0.00340924
        9604     3.06102     3.26484  0.00340895
        9605     3.06056     3.26481  0.00340866
        9606     3.06012     3.26479  0.00340837
        9607      3.0597     3.26477  0.00340808
        9608     3.05931     3.26475  0.00340779
        9609     3.05895     3.26473  0.00340751
        9610     3.05863     3.26471  0.00340722
        9611     3.05834     3.26469  0.00340693
        9612     3.05809     3.26466  0.00340665
        9613     3.05788     3.26464  0.00340636
        9614     3.05771     3.26462  0.00340607
        9615     3.05758      3.2646  0.00340579
        9616     3.05748     3.26458   0.0034055
        9617     3.05742     3.26456  0.00340522
        9618     3.05739     3.26454  0.00340493
        9619     3.05739     3.26451  0.00340464
        9620     3.05742     3.26449  0.00340436
        9621     3.05746     3.26447  0.00340407
        9622     3.05752     3.26445  0.00340379
        9623     3.05759     3.26443   0.0034035
        9624     3.05767     3.26441  0.00340321
        9625     3.05774     3.26438  0.00340293
        9626     3.05782     3.26436  0.00340264
        9627     3.05788     3.26434  0.00340236
        9628     3.05792     3.26432  0.00340207
        9629     3.05795      3.2643  0.00340179
        9630     3.05795     3.26428   0.0034015
        9631     3.05793     3.26426  0.00340121
        9632     3.05788     3.26423  0.00340093
        9633     3.05779     3.26421  0.00340064
        9634     3.05767     3.26419  0.00340036
        9635     3.05752     3.26417  0.00340007
        9636     3.05733     3.26415  0.00339979
        9637     3.05712     3.26413   0.0033995
        9638     3.05687     3.26411  0.00339922
        9639     3.05659     3.26408  0.00339893
        9640     3.05629     3.26406  0.00339865
        9641     3.05597     3.26404  0.00339836
        9642     3.05564     3.26402  0.00339808
        9643     3.05529       3.264   0.0033978
        9644     3.05494     3.26398  0.00339751
        9645     3.05459     3.26395  0.00339723
        9646     3.05424     3.26393  0.00339695
        9647     3.05391     3.26391  0.00339667
        9648     3.05358     3.26389  0.00339638
        9649     3.05328     3.26387   0.0033961
        9650     3.05299     3.26385  0.00339582
        9651     3.05273     3.26382  0.00339554
        9652     3.05249      3.2638  0.00339526
        9653     3.05227     3.26378  0.00339498
        9654     3.05206     3.26376   0.0033947
        9655     3.05188     3.26374  0.00339442
        9656      3.0517     3.26371  0.00339414
        9657     3.05154     3.26369  0.00339386
        9658     3.05137     3.26367  0.00339357
        9659      3.0512     3.26365  0.00339329
        9660     3.05102     3.26363  0.00339302
        9661     3.05082      3.2636  0.00339274
        9662     3.05059     3.26358  0.00339246
        9663     3.05033     3.26356  0.00339218
        9664     3.05004     3.26354   0.0033919
        9665      3.0497     3.26352  0.00339162
        9666     3.04932     3.26349  0.00339134
        9667     3.04889     3.26347  0.00339106
        9668     3.04841     3.26345  0.00339078
        9669     3.04789     3.26343  0.00339051
        9670     3.04733      3.2634  0.00339023
        9671     3.04674     3.26338  0.00338995
        9672     3.04612     3.26336  0.00338968
        9673     3.04548     3.26334   0.0033894
        9674     3.04484     3.26331  0.00338913
        9675     3.04421     3.26329  0.00338885
        9676      3.0436     3.26327  0.00338858
        9677     3.04304     3.26325   0.0033883
        9678     3.04252     3.26322  0.00338803
        9679     3.04208      3.2632  0.00338776
        9680     3.04172     3.26318  0.00338748
        9681     3.04147     3.26315  0.00338721
        9682     3.04132     3.26313  0.00338694
        9683      3.0413     3.26311  0.00338667
        9684      3.0414     3.26309   0.0033864
        9685     3.04164     3.26306  0.00338612
        9686     3.04202     3.26304  0.00338585
        9687     3.04254     3.26302  0.00338558
        9688     3.04318       3.263   0.0033853
        9689     3.04396     3.26297  0.00338503
        9690     3.04485     3.26295  0.00338476
        9691     3.04584     3.26293  0.00338448
        9692     3.04693     3.26291   0.0033842
        9693     3.04809     3.26288  0.00338393
        9694     3.04931     3.26286  0.00338365
        9695     3.05057     3.26284  0.00338337
        9696     3.05186     3.26282  0.00338309
        9697     3.05316      3.2628  0.00338281
        9698     3.05444     3.26277  0.00338253
        9699     3.05571     3.26275  0.00338225
        9700     3.05693     3.26273  0.00338197
        9701      3.0581     3.26271  0.00338169
        9702     3.05921     3.26269   0.0033814
        9703     3.06024     3.26267  0.00338112
        9704      3.0612     3.26265  0.00338083
        9705     3.06207     3.26263  0.00338055
        9706     3.06285     3.26261  0.00338026
        9707     3.06353     3.26259  0.00337998
        9708     3.06413     3.26257  0.00337969
        9709     3.06463     3.26255   0.0033794
        9710     3.06505     3.26253  0.00337912
        9711     3.06538      3.2625  0.00337883
        9712     3.06563     3.26248  0.00337854
        9713     3.06581     3.26246  0.00337826
        9714     3.06593     3.26244  0.00337797
        9715     3.06598     3.26242  0.00337768
        9716     3.06598      3.2624   0.0033774
        9717     3.06594     3.26238  0.00337711
        9718     3.06586     3.26236  0.00337682
        9719     3.06576     3.26234  0.00337653
        9720     3.06563     3.26232  0.00337625
        9721     3.06549      3.2623  0.00337596
        9722     3.06534     3.26228  0.00337567
        9723     3.06519     3.26226  0.00337539
        9724     3.06504     3.26224   0.0033751
        9725     3.06489     3.26222  0.00337482
        9726     3.06476      3.2622  0.00337453
        9727     3.06464     3.26218  0.00337424
        9728     3.06453     3.26216  0.00337396
        9729     3.06444     3.26214  0.00337367
        9730     3.06436     3.26212  0.00337339
        9731     3.06429      3.2621   0.0033731
        9732     3.06423     3.26208  0.00337282
        9733     3.06418     3.26206  0.00337253
        9734     3.06413     3.26204  0.00337225
        9735     3.06408     3.26202  0.00337196
        9736     3.06402       3.262  0.00337168
        9737     3.06396     3.26198  0.00337139
        9738     3.06389     3.26196  0.00337111
        9739     3.06379     3.26194  0.00337082
        9740     3.06368     3.26192  0.00337054
        9741     3.06354      3.2619  0.00337025
        9742     3.06337     3.26188  0.00336997
        9743     3.06316     3.26186  0.00336968
        9744     3.06292     3.26183   0.0033694
        9745     3.06263     3.26181  0.00336912
        9746     3.06231     3.26179  0.00336883
        9747     3.06194     3.26177  0.00336855
        9748     3.06152     3.26175  0.00336827
        9749     3.06107     3.26173  0.00336798
        9750     3.06057     3.26171   0.0033677
        9751     3.06002     3.26169  0.00336742
        9752     3.05944     3.26167  0.00336714
        9753     3.05882     3.26165  0.00336686
        9754     3.05817     3.26163  0.00336658
        9755     3.05749     3.26161   0.0033663
        9756     3.05678     3.26159  0.00336602
        9757     3.05605     3.26157  0.00336574
        9758     3.05531     3.26154  0.00336546
        9759     3.05456     3.26152  0.00336518
        9760      3.0538      3.2615   0.0033649
        9761     3.05305     3.26148  0.00336463
        9762     3.05232     3.26146  0.00336435
        9763      3.0516     3.26144  0.00336407
        9764     3.05091     3.26142   0.0033638
        9765     3.05024     3.26139  0.00336352
        9766     3.04962     3.26137  0.00336325
        9767     3.04904     3.26135  0.00336298
        9768     3.04851     3.26133   0.0033627
        9769     3.04804     3.26131  0.00336243
        9770     3.04762     3.26129  0.00336216
        9771     3.04727     3.26126  0.00336188
        9772     3.04699     3.26124  0.00336161
        9773     3.04678     3.26122  0.00336134
        9774     3.04664      3.2612  0.00336107
        9775     3.04658     3.26118  0.00336079
        9776     3.04659     3.26115  0.00336052
        9777     3.04668     3.26113  0.00336025
        9778     3.04685     3.26111  0.00335998
        9779     3.04708     3.26109   0.0033597
        9780     3.04739     3.26107  0.00335943
        9781     3.04777     3.26104  0.00335916
        9782     3.04822     3.26102  0.00335889
        9783     3.04873       3.261  0.00335861
