#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4684     1.19265     1.10246  0.00147796
        4685     1.19151     1.10248  0.00147776
        4686     1.19014      1.1025  0.00147757
        4687     1.18852     1.10252  0.00147737
        4688     1.18668     1.10254  0.00147716
        4689     1.18463     1.10255  0.00147695
        4690     1.18238     1.10257  0.00147673
        4691     1.17995     1.10259  0.00147651
        4692     1.17735      1.1026  0.00147628
        4693      1.1746     1.10262  0.00147605
        4694     1.17172     1.10263   0.0014758
        4695     1.16872     1.10265  0.00147556
        4696     1.16562     1.10266   0.0014753
        4697     1.16244     1.10267  0.00147505
        4698     1.15918     1.10269  0.00147478
        4699     1.15587      1.1027  0.00147451
        4700     1.15252     1.10271  0.00147423
        4701     1.14914     1.10272  0.00147395
        4702     1.14574     1.10273  0.00147367
        4703     1.14234     1.10274  0.00147338
        4704     1.13893     1.10274  0.00147309
        4705     1.13554     1.10275  0.00147279
        4706     1.13217     1.10276  0.00147249
        4707     1.12882     1.10276  0.00147219
        4708      1.1255     1.10277  0.00147188
        4709     1.12222     1.10277  0.00147158
        4710       1.119     1.10277  0.00147127
        4711     1.11582     1.10278  0.00147096
        4712     1.11271     1.10278  0.00147065
        4713     1.10968     1.10278  0.00147034
        4714     1.10672     1.10278  0.00147002
        4715     1.10386     1.10278  0.00146971
        4716      1.1011     1.10278   0.0014694
        4717     1.09846     1.10278  0.00146909
        4718     1.09593     1.10278  0.00146878
        4719     1.09355     1.10278  0.00146847
        4720      1.0913     1.10277  0.00146816
        4721     1.08921     1.10277  0.00146785
        4722     1.08728     1.10277  0.00146754
        4723     1.08551     1.10277  0.00146724
        4724     1.08391     1.10276  0.00146693
        4725     1.08248     1.10276  0.00146663
        4726     1.08121     1.10275  0.00146633
        4727     1.08011     1.10275  0.00146602
        4728     1.07917     1.10274  0.00146572
        4729     1.07837     1.10274  0.00146542
        4730     1.07771     1.10273  0.00146512
        4731     1.07718     1.10273  0.00146482
        4732     1.07677     1.10272  0.00146452
        4733     1.07645     1.10272  0.00146422
        4734     1.07622     1.10271  0.00146392
        4735     1.07606      1.1027  0.00146363
        4736     1.07596      1.1027  0.00146333
        4737     1.07589     1.10269  0.00146303
        4738     1.07585     1.10269  0.00146273
        4739     1.07583     1.10268  0.00146243
        4740      1.0758     1.10268  0.00146214
        4741     1.07577     1.10267  0.00146184
        4742     1.07571     1.10266  0.00146154
        4743     1.07563     1.10266  0.00146124
        4744      1.0755     1.10265  0.00146095
        4745     1.07534     1.10265  0.00146065
        4746     1.07512     1.10264  0.00146036
        4747     1.07485     1.10264  0.00146006
        4748     1.07452     1.10263  0.00145976
        4749     1.07413     1.10262  0.00145947
        4750     1.07366     1.10262  0.00145917
        4751     1.07313     1.10261  0.00145888
        4752     1.07253     1.10261  0.00145859
        4753     1.07185      1.1026  0.00145829
        4754     1.07109     1.10259    0.001458
        4755     1.07025     1.10259  0.00145771
        4756     1.06933     1.10258  0.00145742
        4757     1.06832     1.10257  0.00145713
        4758     1.06723     1.10256  0.00145685
        4759     1.06605     1.10256  0.00145656
        4760     1.06479     1.10255  0.00145628
        4761     1.06345     1.10254  0.00145599
        4762     1.06202     1.10253  0.00145571
        4763     1.06051     1.10252  0.00145543
        4764     1.05893     1.10251  0.00145516
        4765     1.05728      1.1025  0.00145488
        4766     1.05556     1.10249  0.00145461
        4767      1.0538     1.10248  0.00145434
        4768     1.05201     1.10247  0.00145407
        4769     1.05019     1.10246  0.00145381
        4770     1.04837     1.10245  0.00145355
        4771     1.04657     1.10244  0.00145329
        4772     1.04481     1.10243  0.00145304
        4773     1.04311     1.10241  0.00145279
        4774      1.0415      1.1024  0.00145254
        4775     1.04001     1.10239  0.00145229
        4776     1.03866     1.10238  0.00145205
        4777     1.03748     1.10236  0.00145181
        4778      1.0365     1.10235  0.00145157
        4779     1.03574     1.10233  0.00145134
        4780     1.03522     1.10232   0.0014511
        4781     1.03498     1.10231  0.00145086
        4782     1.03503     1.10229  0.00145063
        4783     1.03538     1.10228  0.00145039
        4784     1.03605     1.10226  0.00145016
        4785     1.03705     1.10225  0.00144992
        4786     1.03838     1.10224  0.00144968
        4787     1.04004     1.10222  0.00144943
        4788     1.04203     1.10221  0.00144918
        4789     1.04433      1.1022  0.00144893
        4790     1.04694     1.10219  0.00144867
        4791     1.04982     1.10218  0.00144841
        4792     1.05297     1.10217  0.00144815
        4793     1.05636     1.10216  0.00144788
        4794     1.05994     1.10215   0.0014476
        4795      1.0637     1.10214  0.00144732
        4796      1.0676     1.10213  0.00144704
        4797     1.07161     1.10213  0.00144675
        4798     1.07569     1.10212  0.00144646
        4799      1.0798     1.10212  0.00144617
        4800     1.08391     1.10211  0.00144587
        4801     1.08798     1.10211  0.00144557
        4802     1.09199     1.10211  0.00144527
        4803     1.09591     1.10211  0.00144497
        4804     1.09969     1.10211  0.00144467
        4805     1.10333     1.10211  0.00144437
        4806      1.1068     1.10211  0.00144407
        4807     1.11007     1.10211  0.00144377
        4808     1.11313     1.10211  0.00144347
        4809     1.11597     1.10211  0.00144317
        4810     1.11857     1.10212  0.00144288
        4811     1.12093     1.10212  0.00144258
        4812     1.12302     1.10213  0.00144229
        4813     1.12486     1.10213    0.001442
        4814     1.12643     1.10214  0.00144171
        4815     1.12774     1.10214  0.00144142
        4816     1.12878     1.10215  0.00144113
        4817     1.12957     1.10215  0.00144084
        4818     1.13009     1.10216  0.00144055
        4819     1.13037     1.10216  0.00144027
        4820     1.13039     1.10217  0.00143998
        4821     1.13018     1.10218  0.00143969
        4822     1.12973     1.10218  0.00143941
        4823     1.12905     1.10219  0.00143912
        4824     1.12815     1.10219  0.00143883
        4825     1.12703      1.1022  0.00143854
        4826     1.12571      1.1022  0.00143825
        4827     1.12419     1.10221  0.00143796
        4828     1.12248     1.10221  0.00143767
        4829     1.12059     1.10221  0.00143738
        4830     1.11852     1.10222  0.00143708
        4831     1.11628     1.10222  0.00143679
        4832     1.11388     1.10222  0.00143649
        4833     1.11132     1.10223   0.0014362
        4834     1.10861     1.10223   0.0014359
        4835     1.10575     1.10223   0.0014356
        4836     1.10276     1.10223  0.00143531
        4837     1.09965     1.10223  0.00143501
        4838     1.09641     1.10223  0.00143471
        4839     1.09306     1.10222  0.00143442
        4840     1.08961     1.10222  0.00143412
        4841     1.08607     1.10222  0.00143383
        4842     1.08246     1.10221  0.00143354
        4843     1.07878     1.10221  0.00143325
        4844     1.07505      1.1022  0.00143297
        4845      1.0713      1.1022  0.00143269
        4846     1.06752     1.10219  0.00143241
        4847     1.06376     1.10218  0.00143214
        4848     1.06002     1.10217  0.00143187
        4849     1.05632     1.10216   0.0014316
        4850      1.0527     1.10215  0.00143134
        4851     1.04917     1.10214  0.00143109
        4852     1.04576     1.10213  0.00143084
        4853      1.0425     1.10212   0.0014306
        4854      1.0394     1.10211  0.00143036
        4855      1.0365     1.10209  0.00143013
        4856     1.03382     1.10208  0.00142991
        4857     1.03137     1.10206  0.00142969
        4858     1.02919     1.10205  0.00142947
        4859     1.02728     1.10203  0.00142926
        4860     1.02568     1.10202  0.00142905
        4861     1.02438       1.102  0.00142885
        4862     1.02339     1.10199  0.00142865
        4863     1.02274     1.10197  0.00142845
        4864     1.02241     1.10195  0.00142825
        4865      1.0224     1.10194  0.00142805
        4866     1.02272     1.10192  0.00142784
        4867     1.02335      1.1019  0.00142764
        4868     1.02429     1.10189  0.00142744
        4869     1.02551     1.10187  0.00142723
        4870     1.02699     1.10186  0.00142702
        4871     1.02873     1.10184  0.00142681
        4872      1.0307     1.10183  0.00142659
        4873     1.03286     1.10181  0.00142637
        4874     1.03521      1.1018  0.00142614
        4875      1.0377     1.10179  0.00142591
        4876     1.04032     1.10177  0.00142567
        4877     1.04303     1.10176  0.00142543
        4878     1.04581     1.10175  0.00142518
        4879     1.04862     1.10174  0.00142493
        4880     1.05145     1.10173  0.00142468
        4881     1.05425     1.10172  0.00142442
        4882       1.057     1.10171  0.00142416
        4883     1.05968      1.1017  0.00142389
        4884     1.06226     1.10169  0.00142362
        4885     1.06472     1.10169  0.00142335
        4886     1.06702     1.10168  0.00142308
        4887     1.06916     1.10167   0.0014228
        4888      1.0711     1.10167  0.00142252
        4889     1.07282     1.10166  0.00142225
        4890     1.07432     1.10165  0.00142197
        4891     1.07556     1.10165  0.00142169
        4892     1.07655     1.10164   0.0014214
        4893     1.07727     1.10164  0.00142112
        4894     1.07772     1.10163  0.00142084
        4895     1.07787     1.10163  0.00142056
        4896     1.07774     1.10162  0.00142028
        4897     1.07731     1.10162     0.00142
        4898      1.0766     1.10161  0.00141971
        4899     1.07561     1.10161  0.00141943
        4900     1.07434      1.1016  0.00141916
        4901     1.07281      1.1016  0.00141888
        4902     1.07105     1.10159   0.0014186
        4903     1.06906     1.10158  0.00141833
