# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
     5.37122   0.0190599  0.00353737  0.00134527
     5.42806  0.00236213  0.00292454  0.00112084
      5.4849  0.00146615  0.00383603   0.0020426
     5.54173 8.14526e-05  0.00434026  0.00212542
     5.59857 0.000244358  0.00354513   0.0021815
     5.65541           0  0.00188505 0.000918265
   0.0284191           0 0.000255465 0.000161239
   0.0852574           0  0.00158092 0.000881009
    0.142096 8.14526e-05  0.00275088  0.00106263
    0.198934   0.0029323  0.00346914 0.000997967
    0.255772    0.021585   0.0237731  0.00676453
    0.312611     0.01458   0.0327847   0.0080287
    0.369449   0.0101001   0.0384605  0.00750684
    0.426287   0.0159647   0.0450174   0.0061061
    0.483126   0.0225624   0.0583756  0.00614125
    0.539964   0.0321738   0.0660248  0.00607902
    0.596802   0.0331512   0.0896609   0.0124552
     0.65364    0.205016    0.102745  0.00950487
    0.710479    0.229045    0.123497   0.0107552
    0.767317    0.228067    0.136855   0.0101308
    0.824155    0.179033    0.169981   0.0161024
    0.880994     0.24672    0.181906   0.0141925
    0.937832    0.118921    0.195016    0.015766
     0.99467    0.196138    0.228282   0.0170238
     1.05151    0.161928     0.23411   0.0146502
     1.10835    0.197848    0.268442   0.0165519
     1.16519    0.255191    0.291997    0.014794
     1.22202    0.224565    0.292208   0.0213465
     1.27886    0.272866    0.307743   0.0124605
      1.3357    0.384294    0.327684   0.0131466
     1.39254    0.379488    0.346799   0.0147475
     1.44938    0.545488    0.379988   0.0225652
     1.50621    0.426405    0.372587    0.020301
     1.56305    0.406693    0.377766   0.0169969
     1.61989    0.336807    0.404494   0.0181471
     1.67673    0.253318     0.41285   0.0177579
     1.73357    0.271237     0.40957   0.0230118
     1.79041    0.439111    0.455265    0.027105
     1.84724    0.627837    0.428922   0.0244946
     1.90408    0.630118    0.414868    0.019727
     1.96092    0.426323    0.402117    0.017975
     2.01776    0.436912    0.399188   0.0198109
      2.0746    0.349839     0.41542   0.0134931
     2.13144    0.382094    0.399107   0.0195358
     2.18827    0.219189    0.408989   0.0260864
     2.24511    0.295103    0.359917   0.0154916
     2.30195    0.355541    0.355693   0.0192816
     2.35879    0.297872    0.366848   0.0252296
     2.41563    0.278487    0.374538    0.019392
     2.47247    0.383072    0.394786    0.017006
      2.5293    0.323611    0.381872   0.0234891
     2.58614    0.185305     0.34236   0.0184892
     2.64298      0.2815    0.354715   0.0190946
     2.69982    0.312697    0.323293   0.0151198
     2.75666    0.407996     0.32861   0.0195212
      2.8135    0.325811    0.293004   0.0156559
     2.87033    0.288831     0.25779   0.0140995
     2.92717    0.301864    0.256269   0.0134662
     2.98401    0.303493    0.254143   0.0169645
     3.04085    0.495395     0.22953   0.0191529
     3.09769    0.450107    0.245413   0.0176174
     3.15453    0.244439    0.207741   0.0150616
     3.21136    0.313185    0.222954   0.0150939
      3.2682    0.194427    0.188944   0.0126128
     3.32504    0.108739    0.192606   0.0140073
     3.38188    0.138551    0.187067   0.0159489
     3.43872    0.260648    0.198093   0.0123608
     3.49556    0.154923    0.193924   0.0159008
     3.55239    0.147429    0.138929  0.00934153
     3.60923   0.0774615    0.136167   0.0131535
     3.66607   0.0581572    0.104215  0.00636415
     3.72291     0.13399    0.114952   0.0136232
     3.77975    0.157448    0.117936   0.0139935
     3.83659   0.0761582    0.107403  0.00970703
     3.89342   0.0409707   0.0868248  0.00711718
     3.95026    0.106784   0.0898867  0.00868406
      4.0071   0.0390158   0.0740849  0.00785059
     4.06394   0.0465095   0.0657545  0.00759101
     4.12078   0.0688275    0.059764  0.00529102
     4.17761   0.0357577   0.0523703  0.00589622
     4.23445   0.0267979   0.0509671   0.0061236
     4.29129   0.0307891   0.0631184  0.00972463
     4.34813   0.0410521   0.0527184   0.0076855
     4.40497   0.0768913    0.055995  0.00789125
     4.46181    0.015476   0.0589125  0.00775346
     4.51864    0.010263   0.0478423  0.00756157
     4.57548    0.120061   0.0457579  0.00723329
     4.63232   0.0945665   0.0319109  0.00467473
     4.68916   0.0319294    0.028912  0.00476636
       4.746   0.0557136   0.0339621  0.00715674
     4.80284   0.0425997   0.0292822  0.00642583
     4.85967   0.0568539   0.0282048  0.00714974
     4.91651   0.0390973   0.0278309  0.00557339
     4.97335   0.0222366   0.0262426  0.00590371
     5.03019   0.0229696   0.0193968  0.00378653
     5.08703  0.00708638  0.00968916  0.00217042
     5.14387 0.000895979   0.0125696  0.00407493
      5.2007 0.000977432   0.0127288  0.00559998
     5.25754   0.0105074  0.00622002  0.00190552
     5.31438   0.0091227  0.00413557   0.0012246
     5.37122  0.00415408   0.0035654  0.00128441
     5.42806           0   0.0027916  0.00107775
      5.4849           0  0.00366167  0.00195719
     5.54173           0  0.00414298  0.00203795
     5.59857           0  0.00338399  0.00208829
     5.65541           0  0.00179936 0.000880515
   0.0284191           0 0.000244358  0.00015461
   0.0852574           0  0.00151219 0.000845381
    0.142096           0  0.00263127  0.00102314
    0.198934   0.0196301  0.00417179  0.00117621
    0.255772    0.047324    0.024797  0.00654746
    0.312611   0.0689089   0.0343553  0.00783175
    0.369449   0.0499305   0.0389592    0.007197
    0.426287   0.0921229   0.0470655  0.00617454
    0.483126   0.0613338   0.0585042  0.00587559
    0.539964   0.0620669   0.0658527  0.00581715
    0.596802   0.0535144   0.0880893   0.0120124
     0.65364    0.108576    0.102999  0.00909499
    0.710479    0.179603    0.125936   0.0105606
    0.767317    0.175042    0.138516  0.00982544
    0.824155    0.184246    0.170601   0.0154142
    0.880994    0.240204    0.184441   0.0137999
    0.937832    0.209659    0.195653   0.0150933
     0.99467    0.160217    0.225323   0.0165389
     1.05151     0.31066    0.237438   0.0143863
     1.10835    0.130894    0.262462   0.0168781
     1.16519    0.242973    0.289865   0.0143035
     1.22202    0.254214    0.290556   0.0204822
     1.27886    0.319457    0.308252   0.0119291
      1.3357    0.390647    0.330422   0.0128569
     1.39254    0.642417    0.359652   0.0188946
     1.44938    0.268549    0.375143   0.0220982
     1.50621    0.264721    0.367897   0.0199527
     1.56305    0.295103    0.374172   0.0166336
     1.61989    0.229534    0.396887   0.0188853
     1.67673    0.261707    0.406279    0.018161
     1.73357    0.495802    0.413319   0.0223146
     1.79041    0.273437    0.447359   0.0270548
     1.84724    0.436097    0.429234   0.0234316
     1.90408    0.594523    0.422679   0.0203571
     1.96092    0.374764    0.400928   0.0172327
     2.01776    0.430314    0.400542   0.0189957
      2.0746    0.257309    0.408545   0.0145526
     2.13144    0.221958    0.391405   0.0201476
     2.18827    0.314652    0.404887   0.0252726
     2.24511    0.329965    0.358615   0.0148727
     2.30195    0.259997    0.351532   0.0188868
     2.35879    0.313511    0.364529    0.024239
     2.41563    0.297628    0.371194    0.018835
     2.47247    0.368573    0.393646   0.0163047
      2.5293    0.246068    0.375968   0.0231981
     2.58614    0.327277    0.341704   0.0176969
     2.64298     0.47438    0.359918     0.01896
     2.69982    0.286469    0.321692    0.014547
     2.75666    0.386411    0.331123   0.0188336
      2.8135    0.267572    0.291898   0.0150142
     2.87033    0.276532    0.258605     0.01351
     2.92717    0.326381    0.259317   0.0132212
     2.98401    0.413046    0.261052   0.0175775
     3.04085    0.259264    0.230823   0.0183638
     3.09769    0.383398    0.251412   0.0178437
     3.15453    0.430233    0.217415   0.0172355
     3.21136    0.312615    0.226853   0.0149325
      3.2682    0.214791    0.190068   0.0121144
     3.32504      0.1783    0.191984   0.0134121
     3.38188    0.170562    0.186349   0.0152716
     3.43872    0.192473    0.197848   0.0118258
     3.49556    0.258123    0.196715   0.0154525
     3.55239    0.225135    0.142677  0.00965808
     3.60923    0.225461    0.140049   0.0131421
     3.66607    0.114522    0.104663  0.00610321
     3.72291    0.138469    0.115974   0.0130692
     3.77975    0.194346    0.121258   0.0137738
     3.83659    0.137981    0.108732  0.00937559
     3.89342    0.118269    0.088192   0.0069378
     3.95026   0.0878874   0.0897998  0.00830693
      4.0071   0.0312778   0.0722237  0.00772673
     4.06394   0.0323367   0.0643016  0.00739871
     4.12078   0.0590532   0.0597331  0.00506107
     4.17761   0.0477313   0.0521686  0.00564331
     4.23445   0.0486272   0.0508654  0.00585821
     4.29129   0.0432514   0.0622546   0.0093401
     4.34813   0.0382827   0.0520907  0.00737693
     4.40497    0.052537   0.0558446  0.00754958
     4.46181   0.0477313   0.0584263  0.00743158
     4.51864    0.059379   0.0483439  0.00724942
     4.57548    0.037794   0.0454116  0.00692708
     4.63232      0.0628   0.0332539   0.0046604
     4.68916   0.0289157   0.0289121  0.00455913
       4.746   0.0150687   0.0331406  0.00689255
     4.80284  0.00952996   0.0284234  0.00620357
     4.85967  0.00562023   0.0272229  0.00690598
     4.91651  0.00887834   0.0270069  0.00539165
     4.97335  0.00219922   0.0251972  0.00573883
     5.03019  0.00260648   0.0186668   0.0036916
     5.08703  0.00333956  0.00941309  0.00209354
     5.14387  0.00977432   0.0124481  0.00389957
      5.2007  0.00855253   0.0125472  0.00535945
     5.25754 0.000733074  0.00598146  0.00183755
     5.31438           0  0.00395577  0.00118449
     5.37122           0  0.00341039  0.00123789
     5.42806           0  0.00267023   0.0010377
      5.4849           0  0.00350246  0.00187856
     5.54173           0  0.00396285  0.00195728
     5.59857           0  0.00323686  0.00200267
     5.65541           0  0.00172113   0.0008457
   0.0284191           0 0.000234176 0.000148503
   0.0852574           0  0.00144918 0.000812501
    0.142096           0  0.00252164 0.000986364
    0.198934   0.0105888  0.00443917  0.00115719
    0.255772   0.0379569   0.0253453  0.00629757
    0.312611   0.0907382   0.0367046  0.00784988
    0.369449    0.055062   0.0396301  0.00692833
    0.426287   0.0499305   0.0471848  0.00591842
    0.483126   0.0437401   0.0578891  0.00566288
    0.539964   0.0493603   0.0651655  0.00561521
    0.596802   0.0478942   0.0864145   0.0116281
     0.65364   0.0666283    0.101483  0.00884138
    0.710479    0.151583    0.127005   0.0101745
    0.767317    0.169992    0.139827  0.00950317
    0.824155   0.0839777    0.166991   0.0151887
    0.880994    0.197767    0.184996   0.0132361
    0.937832     0.35831     0.20243   0.0159135
     0.99467    0.234991    0.225726   0.0158547
     1.05151     0.15476    0.233993   0.0141934
     1.10835    0.144741    0.257557   0.0168725
     1.16519    0.176345    0.285135   0.0144685
     1.22202    0.276043    0.289951   0.0196377
     1.27886    0.324426    0.308926   0.0114511
      1.3357    0.275799    0.328146    0.012521
     1.39254     0.34259    0.358941   0.0181207
     1.44938    0.392683    0.375873   0.0211895
     1.50621    0.330209    0.366326    0.019183
     1.56305    0.251933    0.369079   0.0167021
     1.61989    0.256902    0.391054   0.0189777
     1.67673     0.38128    0.405237   0.0174342
     1.73357    0.527895    0.418093   0.0218896
     1.79041    0.349106    0.443265   0.0262355
     1.84724    0.382909    0.427304   0.0225346
     1.90408    0.451573    0.423883   0.0195444
     1.96092     0.31343    0.397282   0.0168959
     2.01776    0.227009    0.393311   0.0195319
      2.0746    0.304307    0.404202     0.01458
     2.13144    0.361568    0.390162   0.0193464
     2.18827    0.436831    0.406218   0.0242546
     2.24511    0.405716    0.360577   0.0143819
     2.30195     0.32353    0.350365   0.0181359
     2.35879    0.372564    0.364864   0.0232313
     2.41563    0.323774    0.369218   0.0181536
     2.47247    0.343812     0.39157    0.015757
      2.5293    0.391624     0.37662   0.0222407
     2.58614    0.412639     0.34466   0.0172046
     2.64298    0.389018     0.36113   0.0182087
     2.69982    0.403353    0.325094   0.0143332
     2.75666    0.416142    0.334665    0.018379
      2.8135    0.334445    0.293671   0.0144929
     2.87033    0.334119    0.261751   0.0133084
     2.92717    0.404168    0.265352   0.0139802
     2.98401    0.377777    0.265916   0.0175051
     3.04085     0.28427     0.23305   0.0177331
     3.09769    0.357007    0.255812   0.0176343
     3.15453    0.257635    0.219091   0.0165986
     3.21136    0.288017    0.229401   0.0145262
      3.2682    0.326299    0.195744   0.0128709
     3.32504    0.322797    0.197434   0.0139168
     3.38188    0.238738    0.188532   0.0147905
     3.43872     0.20469    0.198134   0.0113365
     3.49556     0.16038    0.195201   0.0148827
     3.55239    0.140995    0.142607  0.00925591
     3.60923    0.133094    0.139759   0.0125977
     3.66607    0.187667    0.108122  0.00675814
     3.72291    0.112242    0.115819   0.0125256
     3.77975    0.102386    0.120472   0.0132223
     3.83659    0.132361    0.109717  0.00903648
     3.89342    0.128777    0.089883  0.00685171
     3.95026   0.0626371    0.088668  0.00803754
      4.0071    0.054166   0.0714713  0.00744132
     4.06394   0.0354319   0.0630986  0.00718755
     4.12078   0.0379569   0.0588258  0.00493085
     4.17761   0.0354319   0.0514713  0.00545109
     4.23445   0.0534329   0.0509724  0.00561509
     4.29129   0.0536773   0.0618972  0.00895777
     4.34813   0.0374682   0.0514815  0.00709467
     4.40497   0.0210962   0.0543968  0.00737254
     4.46181   0.0396674   0.0576447  0.00716292
     4.51864    0.102956   0.0506194  0.00729575
     4.57548   0.0403191   0.0451994   0.0066417
     4.63232  0.00553878   0.0320991  0.00460707
     4.68916   0.0015476    0.027772  0.00450948
       4.746  0.00855253   0.0321161  0.00668107
     4.80284   0.0302189   0.0284982  0.00594554
     4.85967   0.0215035   0.0269846  0.00662234
     4.91651   0.0189785   0.0266723  0.00517736
     4.97335   0.0122993   0.0246598  0.00552482
     5.03019           0    0.017889  0.00361879
     5.08703           0  0.00902088  0.00204272
     5.14387           0   0.0119294  0.00377143
      5.2007           0   0.0120244  0.00516157
     5.25754           0  0.00573223  0.00177781
     5.31438           0  0.00379094  0.00114654
     5.37122           0  0.00326829  0.00119444
     5.42806           0  0.00255897  0.00100041
